custID,region,country,item,sold,price
497,Asia,Brunei,Fruits,2352,9.33
498,Asia,Nepal,Cosmetics,4673,437.2
499,Australia and Oceania,Federated States of Micronesia,Beverages,4515,47.45
500,Sub-Saharan Africa,South Africa,Snacks,6257,152.58
501,Asia,Kyrgyzstan,Baby Food,6310,255.28
502,Asia,Maldives,Household,8117,668.27
503,Europe,Liechtenstein,Clothes,7151,109.28
504,Sub-Saharan Africa,Sudan,Fruits,5917,9.33
505,Europe,Albania,Baby Food,8952,255.28
506,Sub-Saharan Africa,Comoros,Snacks,7822,152.58
507,Middle East and North Africa,Pakistan,Office Supplies,6127,651.21
508,Middle East and North Africa,Somalia,Meat,4496,421.89
509,Asia,Kyrgyzstan,Office Supplies,5590,651.21
510,Europe,Kosovo,Beverages,9102,47.45
511,Sub-Saharan Africa,Namibia,Cosmetics,6755,437.2
512,Europe,France,Household,7305,668.27
513,Sub-Saharan Africa,Namibia,Personal Care,1537,81.73
514,North America,Canada,Cereal,7269,205.7
515,Central America and the Caribbean,Haiti,Fruits,4350,9.33
516,Central America and the Caribbean,Honduras,Cosmetics,9658,437.2
517,Australia and Oceania,Tonga,Personal Care,2106,81.73
518,North America,Greenland,Household,7636,668.27
519,Australia and Oceania,Tuvalu,Snacks,4222,152.58
520,Europe,Poland,Cereal,6867,205.7
521,Australia and Oceania,Fiji,Snacks,2609,152.58
522,Sub-Saharan Africa,Mali,Clothes,5515,109.28
523,Europe,Greece,Cosmetics,1684,437.2
524,Middle East and North Africa,Yemen,Household,4245,668.27
525,Asia,Mongolia,Vegetables,8359,154.06
526,Sub-Saharan Africa,The Gambia,Personal Care,6219,81.73
527,Asia,Uzbekistan,Office Supplies,2049,651.21
528,Europe,Poland,Cereal,7103,205.7
529,Sub-Saharan Africa,Niger,Office Supplies,4668,651.21
530,Sub-Saharan Africa,Lesotho,Office Supplies,5060,651.21
531,Sub-Saharan Africa,Democratic Republic of the Congo,Beverages,630,47.45
532,Europe,Moldova ,Household,755,668.27
533,Central America and the Caribbean,Grenada,Vegetables,6848,154.06
534,Europe,Bulgaria,Meat,7351,421.89
535,Europe,United Kingdom,Clothes,2738,109.28
536,Central America and the Caribbean,El Salvador,Personal Care,513,81.73
537,Sub-Saharan Africa,Lesotho,Cosmetics,213,437.2
538,Sub-Saharan Africa,Democratic Republic of the Congo,Cereal,8404,205.7
539,Australia and Oceania,Marshall Islands,Fruits,3687,9.33
540,Europe,Germany,Baby Food,1689,255.28
541,Sub-Saharan Africa,Liberia,Vegetables,74,154.06
542,Europe,Montenegro,Fruits,3532,9.33
543,Europe,Kosovo,Meat,8788,421.89
544,Asia,Turkmenistan,Cosmetics,9597,437.2
545,Asia,India,Snacks,1744,152.58
546,Sub-Saharan Africa,Seychelles ,Fruits,8047,9.33
547,Europe,Albania,Beverages,3355,47.45
548,Europe,Bulgaria,Office Supplies,9547,651.21
549,Sub-Saharan Africa,Zambia,Cereal,535,205.7
550,Europe,Latvia,Office Supplies,7262,651.21
551,Australia and Oceania,Tuvalu,Meat,2700,421.89
552,Europe,Bosnia and Herzegovina,Clothes,6854,109.28
553,Sub-Saharan Africa,Namibia,Cosmetics,1761,437.2
554,Europe,Norway,Snacks,6488,152.58
555,Australia and Oceania,New Zealand,Household,2135,668.27
556,Europe,United Kingdom,Personal Care,6829,81.73
557,Middle East and North Africa,Kuwait,Vegetables,734,154.06
558,Europe,Monaco,Clothes,1040,109.28
559,Central America and the Caribbean,Cuba,Office Supplies,6972,651.21
560,Europe,Hungary,Baby Food,4785,255.28
561,Europe,Macedonia,Snacks,2765,152.58
562,Sub-Saharan Africa,Ethiopia,Meat,6229,421.89
563,Middle East and North Africa,United Arab Emirates,Cosmetics,2525,437.2
564,Middle East and North Africa,Tunisia ,Vegetables,6035,154.06
565,Sub-Saharan Africa,Uganda,Beverages,3168,47.45
566,Sub-Saharan Africa,Malawi,Cosmetics,7367,437.2
567,Europe,Lithuania,Cereal,4106,205.7
568,Central America and the Caribbean,Costa Rica,Household,5890,668.27
569,Asia,Kyrgyzstan,Household,7255,668.27
570,Asia,Bangladesh,Cereal,9768,205.7
571,Europe,Malta,Vegetables,7028,154.06
572,Sub-Saharan Africa,Ethiopia,Vegetables,9664,154.06
573,Europe,Austria,Meat,339,421.89
574,Sub-Saharan Africa,Ethiopia,Vegetables,8743,154.06
575,Sub-Saharan Africa,Republic of the Congo,Cosmetics,6602,437.2
576,Middle East and North Africa,Iran,Meat,2669,421.89
577,Asia,Bangladesh,Office Supplies,7731,651.21
578,Europe,Poland,Cosmetics,9606,437.2
579,Sub-Saharan Africa,Cape Verde,Snacks,8141,152.58
580,Middle East and North Africa,United Arab Emirates,Office Supplies,218,651.21
581,Central America and the Caribbean,El Salvador,Snacks,4746,152.58
582,Europe,Vatican City,Beverages,7668,47.45
583,Sub-Saharan Africa,The Gambia,Meat,6959,421.89
584,Europe,Macedonia,Fruits,7622,9.33
585,Europe,Slovakia,Snacks,6694,152.58
586,Europe,Greece,Clothes,8243,109.28
587,Europe,Czech Republic,Office Supplies,8366,651.21
588,Asia,Kazakhstan,Vegetables,195,154.06
589,Asia,Maldives,Household,8889,668.27
590,Europe,Ireland,Snacks,6642,152.58
591,Sub-Saharan Africa,Liberia,Clothes,7677,109.28
592,North America,United States of America,Clothes,3249,109.28
593,Sub-Saharan Africa,Guinea,Personal Care,6643,81.73
594,Australia and Oceania,Samoa ,Vegetables,8178,154.06
595,Central America and the Caribbean,Belize,Clothes,203,109.28
596,Europe,Estonia,Clothes,2096,109.28
597,Australia and Oceania,Solomon Islands,Clothes,5269,109.28
598,Central America and the Caribbean,Barbados,Household,8165,668.27
599,Asia,South Korea,Clothes,1256,109.28
600,Sub-Saharan Africa,Mozambique,Personal Care,2049,81.73
601,Asia,Singapore,Meat,79,421.89
602,North America,Mexico,Snacks,1913,152.58
603,Sub-Saharan Africa,Botswana,Clothes,6150,109.28
604,Europe,Liechtenstein,Meat,8421,421.89
605,Central America and the Caribbean,Antigua and Barbuda ,Beverages,6385,47.45
606,Europe,Czech Republic,Fruits,4736,9.33
607,Sub-Saharan Africa,Mali,Cosmetics,197,437.2
608,Europe,Slovakia,Personal Care,6523,81.73
609,Sub-Saharan Africa,Equatorial Guinea,Vegetables,9500,154.06
610,Europe,Croatia,Baby Food,1946,255.28
611,Sub-Saharan Africa,Sudan,Cereal,8709,205.7
612,Europe,Serbia,Fruits,1669,9.33
613,Asia,North Korea,Snacks,4737,152.58
614,Sub-Saharan Africa,Zimbabwe,Fruits,8856,9.33
615,Europe,Belarus,Clothes,6999,109.28
616,Sub-Saharan Africa,Madagascar,Personal Care,9171,81.73
617,Sub-Saharan Africa,Zimbabwe,Clothes,7408,109.28
618,North America,Mexico,Office Supplies,778,651.21
619,Europe,Poland,Office Supplies,379,651.21
620,Sub-Saharan Africa,Namibia,Snacks,4342,152.58
621,Sub-Saharan Africa,Democratic Republic of the Congo,Fruits,2826,9.33
622,Central America and the Caribbean,Dominican Republic,Personal Care,3025,81.73
623,Sub-Saharan Africa,Guinea,Vegetables,4163,154.06
624,Australia and Oceania,Tuvalu,Fruits,2493,9.33
625,Sub-Saharan Africa,Swaziland,Personal Care,6303,81.73
626,Europe,Romania,Baby Food,909,255.28
627,Central America and the Caribbean,Saint Kitts and Nevis ,Household,3661,668.27
628,Sub-Saharan Africa,Cape Verde,Baby Food,8938,255.28
629,Sub-Saharan Africa,Mauritius ,Baby Food,3151,255.28
630,Central America and the Caribbean,Dominican Republic,Beverages,9743,47.45
631,Europe,Russia,Household,4187,668.27
632,Europe,Denmark,Fruits,8989,9.33
633,Sub-Saharan Africa,Zimbabwe,Personal Care,8684,81.73
634,Europe,Georgia,Office Supplies,4839,651.21
635,Sub-Saharan Africa,Burundi,Meat,1054,421.89
636,Europe,Cyprus,Office Supplies,7958,651.21
637,Central America and the Caribbean,Dominica,Household,8213,668.27
638,Middle East and North Africa,Egypt,Beverages,1510,47.45
639,Sub-Saharan Africa,Benin,Office Supplies,9573,651.21
640,Asia,Laos,Meat,1158,421.89
641,Middle East and North Africa,Saudi Arabia,Meat,7051,421.89
642,Europe,Montenegro,Meat,5068,421.89
643,Sub-Saharan Africa,Niger,Personal Care,5058,81.73
644,Australia and Oceania,Papua New Guinea,Beverages,3902,47.45
645,Europe,Albania,Cosmetics,510,437.2
646,Central America and the Caribbean,Costa Rica,Office Supplies,825,651.21
647,Central America and the Caribbean,El Salvador,Vegetables,2821,154.06
648,Europe,Montenegro,Household,1502,668.27
649,Asia,Singapore,Baby Food,3904,255.28
650,Australia and Oceania,Solomon Islands,Beverages,4095,47.45
651,Europe,Georgia,Snacks,8174,152.58
652,Sub-Saharan Africa,Sudan,Cosmetics,9270,437.2
653,Asia,Uzbekistan,Cosmetics,2544,437.2
654,Asia,Kyrgyzstan,Cosmetics,190,437.2
655,Europe,Switzerland,Fruits,6430,9.33
656,Sub-Saharan Africa,Chad,Meat,2519,421.89
657,Sub-Saharan Africa,Guinea,Beverages,1744,47.45
658,Middle East and North Africa,Qatar,Office Supplies,4421,651.21
659,Europe,San Marino,Snacks,2901,152.58
660,Europe,Bulgaria,Baby Food,6561,255.28
661,Europe,Macedonia,Office Supplies,6815,651.21
662,Sub-Saharan Africa,South Sudan,Beverages,2103,47.45
663,Central America and the Caribbean,Trinidad and Tobago,Snacks,2900,152.58
664,Asia,Sri Lanka,Snacks,6710,152.58
665,Europe,Slovakia,Baby Food,3070,255.28
666,Europe,Moldova ,Snacks,8547,152.58
667,Europe,Portugal,Meat,1739,421.89
668,Europe,Switzerland,Cosmetics,8277,437.2
669,Europe,Ireland,Clothes,5821,109.28
670,Europe,Andorra,Office Supplies,9065,651.21
671,Europe,Belarus,Beverages,4731,47.45
672,Sub-Saharan Africa,Zambia,Fruits,6575,9.33
673,Europe,Spain,Beverages,382,47.45
674,Sub-Saharan Africa,Namibia,Snacks,8970,152.58
675,Central America and the Caribbean,The Bahamas,Office Supplies,7188,651.21
676,Sub-Saharan Africa,Democratic Republic of the Congo,Vegetables,6916,154.06
677,Middle East and North Africa,United Arab Emirates,Snacks,2064,152.58
678,Europe,Spain,Office Supplies,3576,651.21
679,Sub-Saharan Africa,Angola,Cosmetics,4424,437.2
680,Europe,France,Personal Care,4613,81.73
681,Asia,Kyrgyzstan,Personal Care,6181,81.73
682,Sub-Saharan Africa,Cameroon,Fruits,8193,9.33
683,Asia,Brunei,Meat,1749,421.89
684,Middle East and North Africa,Lebanon,Vegetables,4979,154.06
685,Europe,Croatia,Office Supplies,8044,651.21
686,Sub-Saharan Africa,Malawi,Personal Care,8135,81.73
687,Asia,Cambodia,Office Supplies,4478,651.21
688,Sub-Saharan Africa,Burkina Faso,Household,3326,668.27
689,Europe,Macedonia,Meat,2966,421.89
690,Middle East and North Africa,Tunisia ,Household,8715,668.27
691,Asia,Maldives,Vegetables,7922,154.06
692,Middle East and North Africa,Kuwait,Snacks,4966,152.58
693,Sub-Saharan Africa,Liberia,Fruits,6259,9.33
694,Europe,Montenegro,Clothes,5244,109.28
695,Central America and the Caribbean,Guatemala,Vegetables,7393,154.06
696,Middle East and North Africa,Algeria,Cereal,5212,205.7
697,Sub-Saharan Africa,Namibia,Household,3237,668.27
698,Sub-Saharan Africa,Guinea,Baby Food,3035,255.28
699,Asia,Bhutan,Clothes,8205,109.28
700,Australia and Oceania,New Zealand,Household,9377,668.27
701,Australia and Oceania,Kiribati,Cereal,9211,205.7
702,Central America and the Caribbean,Saint Vincent and the Grenadines,Household,7401,668.27
703,Sub-Saharan Africa,Burundi,Clothes,5670,109.28
704,Asia,Cambodia,Clothes,2772,109.28
705,North America,Canada,Household,9495,668.27
706,Europe,Slovakia,Baby Food,3654,255.28
707,Asia,Japan,Personal Care,5100,81.73
708,Sub-Saharan Africa,Equatorial Guinea,Meat,711,421.89
709,Asia,Brunei,Clothes,9400,109.28
710,Sub-Saharan Africa,Cameroon,Cereal,7107,205.7
711,Europe,Slovenia,Vegetables,1808,154.06
712,Europe,Vatican City,Fruits,8506,9.33
713,Sub-Saharan Africa,Lesotho,Office Supplies,4239,651.21
714,Sub-Saharan Africa,Angola,Vegetables,3073,154.06
715,Europe,Montenegro,Office Supplies,1106,651.21
716,Sub-Saharan Africa,Lesotho,Fruits,1470,9.33
717,Middle East and North Africa,Turkey,Beverages,9324,47.45
718,Sub-Saharan Africa,Mauritania,Clothes,6862,109.28
719,Europe,Austria,Beverages,8307,47.45
720,Australia and Oceania,Australia,Meat,4914,421.89
721,Sub-Saharan Africa,Niger,Office Supplies,9969,651.21
722,North America,Mexico,Clothes,3789,109.28
723,Europe,Netherlands,Cereal,8724,205.7
724,Europe,France,Office Supplies,4152,651.21
725,Australia and Oceania,East Timor,Vegetables,1485,154.06
726,Middle East and North Africa,United Arab Emirates,Office Supplies,9166,651.21
727,Europe,Cyprus,Cosmetics,7668,437.2
728,Europe,Portugal,Cosmetics,4496,437.2
729,Australia and Oceania,Fiji,Household,9186,668.27
730,Europe,Iceland,Baby Food,8305,255.28
731,Europe,Croatia,Office Supplies,453,651.21
732,Sub-Saharan Africa,Botswana,Baby Food,1258,255.28
733,Middle East and North Africa,Yemen,Clothes,8383,109.28
734,Europe,Austria,Snacks,6519,152.58
735,Sub-Saharan Africa,Niger,Beverages,2390,47.45
736,Europe,Kosovo,Baby Food,9751,255.28
737,Europe,Czech Republic,Clothes,4389,109.28
738,Europe,Luxembourg,Beverages,9120,47.45
739,Europe,Belarus,Baby Food,8793,255.28
740,Asia,Cambodia,Personal Care,5288,81.73
741,North America,Canada,Beverages,2516,47.45
742,Middle East and North Africa,Afghanistan,Household,1420,668.27
743,Asia,Myanmar,Snacks,4973,152.58
744,Australia and Oceania,Palau,Clothes,3181,109.28
745,Europe,Albania,Meat,8078,421.89
746,Sub-Saharan Africa,Togo,Cosmetics,8733,437.2
747,Central America and the Caribbean,Nicaragua,Household,6244,668.27
748,Central America and the Caribbean,Panama,Beverages,8742,47.45
749,Australia and Oceania,Palau,Household,6386,668.27
750,Asia,Mongolia,Clothes,6371,109.28
751,Europe,Czech Republic,Clothes,7918,109.28
752,Europe,Moldova ,Fruits,7284,9.33
753,Asia,Brunei,Household,2754,668.27
754,Asia,Philippines,Personal Care,9645,81.73
755,Central America and the Caribbean,Cuba,Cosmetics,5307,437.2
756,Sub-Saharan Africa,The Gambia,Snacks,4119,152.58
757,Sub-Saharan Africa,Mozambique,Household,2493,668.27
758,Europe,France,Snacks,3870,152.58
759,Sub-Saharan Africa,Malawi,Vegetables,3724,154.06
760,Asia,Indonesia,Cereal,4561,205.7
761,Sub-Saharan Africa,Malawi,Beverages,916,47.45
762,Middle East and North Africa,Syria,Snacks,4356,152.58
763,Europe,Kosovo,Fruits,8481,9.33
764,Central America and the Caribbean,Trinidad and Tobago,Cereal,3921,205.7
765,Europe,Germany,Household,3335,668.27
766,Middle East and North Africa,Jordan,Household,6418,668.27
767,Sub-Saharan Africa,The Gambia,Vegetables,4891,154.06
768,Asia,Indonesia,Cereal,7511,205.7
769,Sub-Saharan Africa,Tanzania,Cosmetics,5064,437.2
770,Central America and the Caribbean,El Salvador,Household,5366,668.27
771,Europe,Bulgaria,Household,8267,668.27
772,Central America and the Caribbean,Belize,Vegetables,646,154.06
773,Sub-Saharan Africa,Mauritania,Meat,1414,421.89
774,Sub-Saharan Africa,Sierra Leone,Baby Food,6514,255.28
775,Europe,Norway,Personal Care,3920,81.73
776,Sub-Saharan Africa,Botswana,Cereal,8636,205.7
777,Europe,Vatican City,Beverages,7699,47.45
778,Europe,Lithuania,Beverages,5175,47.45
779,Central America and the Caribbean,Dominican Republic,Fruits,7164,9.33
780,Sub-Saharan Africa,Ethiopia,Office Supplies,6795,651.21
781,Europe,Montenegro,Clothes,9229,109.28
782,Central America and the Caribbean,Honduras,Personal Care,6660,81.73
783,Asia,Turkmenistan,Snacks,3310,152.58
784,Middle East and North Africa,Lebanon,Clothes,435,109.28
785,Australia and Oceania,New Zealand,Cosmetics,1319,437.2
786,Sub-Saharan Africa,Zimbabwe,Fruits,6282,9.33
787,Europe,San Marino,Personal Care,7672,81.73
788,Europe,Montenegro,Cereal,4868,205.7
789,Europe,Slovenia,Vegetables,9281,154.06
790,Sub-Saharan Africa,Chad,Cereal,9354,205.7
791,Asia,Kazakhstan,Household,5561,668.27
792,Sub-Saharan Africa,South Africa,Clothes,5407,109.28
793,Europe,Montenegro,Meat,8427,421.89
794,Europe,Ireland,Office Supplies,1189,651.21
795,Middle East and North Africa,Qatar,Meat,2291,421.89
796,Sub-Saharan Africa,Uganda,Baby Food,7364,255.28
797,Middle East and North Africa,Morocco,Beverages,4069,47.45
798,Europe,Greece,Vegetables,7098,154.06
799,Europe,Netherlands,Cereal,3174,205.7
800,Australia and Oceania,Kiribati,Baby Food,6053,255.28
801,Middle East and North Africa,Oman,Clothes,1520,109.28
802,Asia,North Korea,Cosmetics,2394,437.2
803,Asia,Nepal,Clothes,3522,109.28
804,Europe,Ireland,Baby Food,6785,255.28
805,Sub-Saharan Africa,Seychelles ,Vegetables,6093,154.06
806,Sub-Saharan Africa,Senegal,Cosmetics,2390,437.2
807,Central America and the Caribbean,Cuba,Household,8648,668.27
808,Central America and the Caribbean,Saint Lucia,Cosmetics,4873,437.2
809,North America,United States of America,Household,3100,668.27
810,Middle East and North Africa,Iran,Vegetables,2398,154.06
811,Europe,Croatia,Cereal,3864,205.7
812,Asia,Thailand,Clothes,5629,109.28
813,Sub-Saharan Africa,Burundi,Cosmetics,7854,437.2
814,Europe,Malta,Cosmetics,7731,437.2
815,Sub-Saharan Africa,Central African Republic,Cosmetics,4483,437.2
816,Middle East and North Africa,Somalia,Baby Food,4367,255.28
817,Sub-Saharan Africa,Botswana,Baby Food,5667,255.28
818,Asia,Bangladesh,Household,3701,668.27
819,Asia,Vietnam,Fruits,5818,9.33
820,Europe,Kosovo,Cereal,6397,205.7
821,Australia and Oceania,Australia,Vegetables,1851,154.06
822,Europe,Cyprus,Cereal,5620,205.7
823,Asia,South Korea,Office Supplies,3180,651.21
824,Australia and Oceania,Solomon Islands,Fruits,7034,9.33
825,Sub-Saharan Africa,Rwanda,Office Supplies,1719,651.21
826,Sub-Saharan Africa,Lesotho,Clothes,8802,109.28
827,Sub-Saharan Africa,Nigeria,Baby Food,1883,255.28
828,Europe,Macedonia,Clothes,1589,109.28
829,Sub-Saharan Africa,Nigeria,Meat,584,421.89
830,Sub-Saharan Africa,Malawi,Snacks,8559,152.58
831,Sub-Saharan Africa,Tanzania,Cereal,7238,205.7
832,Asia,Sri Lanka,Household,5376,668.27
833,Europe,Croatia,Clothes,3758,109.28
834,Sub-Saharan Africa,Guinea,Meat,203,421.89
835,Central America and the Caribbean,Saint Kitts and Nevis ,Baby Food,4559,255.28
836,Europe,Portugal,Office Supplies,3705,651.21
837,Sub-Saharan Africa,Burkina Faso,Office Supplies,6554,651.21
838,Asia,Singapore,Cereal,9046,205.7
839,Europe,Russia,Baby Food,9157,255.28
840,Sub-Saharan Africa,Sudan,Cereal,1891,205.7
841,Europe,Denmark,Clothes,4283,109.28
842,Middle East and North Africa,Morocco,Household,402,668.27
843,Sub-Saharan Africa,Malawi,Cosmetics,6346,437.2
844,Sub-Saharan Africa,Guinea-Bissau,Snacks,5245,152.58
845,Sub-Saharan Africa,Cameroon,Snacks,2260,152.58
846,Europe,Slovenia,Meat,9583,421.89
847,Asia,Indonesia,Snacks,1438,152.58
848,North America,Mexico,Cereal,9080,205.7
849,Middle East and North Africa,Afghanistan,Cereal,5795,205.7
850,Europe,Germany,Snacks,1900,152.58
851,Central America and the Caribbean,Costa Rica,Cosmetics,9745,437.2
852,Central America and the Caribbean,Grenada,Beverages,8708,47.45
853,Asia,Tajikistan,Personal Care,202,81.73
854,Middle East and North Africa,Libya,Beverages,2668,47.45
855,Sub-Saharan Africa,Niger,Office Supplies,6580,651.21
856,Europe,France,Personal Care,9443,81.73
857,Asia,Brunei,Personal Care,793,81.73
858,Europe,Poland,Baby Food,7197,255.28
859,Middle East and North Africa,Libya,Clothes,7255,109.28
860,Middle East and North Africa,Kuwait,Fruits,6596,9.33
861,Middle East and North Africa,Qatar,Vegetables,2880,154.06
862,Europe,Sweden,Cereal,802,205.7
863,Asia,Taiwan,Office Supplies,7083,651.21
864,North America,United States of America,Cosmetics,5479,437.2
865,Middle East and North Africa,Iran,Baby Food,1777,255.28
866,Sub-Saharan Africa,The Gambia,Household,8793,668.27
867,Australia and Oceania,Nauru,Household,1376,668.27
868,Sub-Saharan Africa,Mali,Personal Care,1407,81.73
869,Middle East and North Africa,Turkey,Snacks,2795,152.58
870,Central America and the Caribbean,Jamaica,Clothes,6484,109.28
871,Asia,Turkmenistan,Household,5448,668.27
872,Europe,Italy,Clothes,9690,109.28
873,Sub-Saharan Africa,Sudan,Baby Food,1248,255.28
874,Europe,Ukraine,Clothes,9188,109.28
875,Asia,South Korea,Household,4609,668.27
876,Sub-Saharan Africa,Burundi,Clothes,5642,109.28
877,Europe,Poland,Snacks,2446,152.58
878,Sub-Saharan Africa,Namibia,Household,2216,668.27
